,Unnamed: 0,track_id,timestamp_ms,x,y,vx,vy,ax,ay
23927,23927,reprocessed_2024-07-16-14-47-54.bag_644,217141.7170410156,-4.881064718675873,1.9128224650858383,-0.0376860871428135,-0.0639091633707872,-0.0118510057595505,-0.030490519519237
23928,23928,reprocessed_2024-07-16-14-47-54.bag_644,217274.85107421875,-4.878442623896774,1.901218391616311,-0.0225339493872477,-0.0490690953467785,0.0034914659515652,-0.0114832547907234
23929,23929,reprocessed_2024-07-16-14-47-54.bag_644,217474.8662109375,-4.875688856569468,1.8999792037693624,-0.015726326230026,-0.03858048075565,0.0099572927901064,-0.0143390116298457
23930,23930,reprocessed_2024-07-16-14-47-54.bag_644,217641.748046875,-4.864889306524219,1.9058779522355564,-0.0008992537615876,-0.0411326473896039,0.0181629691824207,-0.008827781486518
23931,23931,reprocessed_2024-07-16-14-47-54.bag_644,217708.373046875,-4.8568545056050425,1.9126017799007684,0.0098202200880099,-0.0445750296743605,0.0391019935204108,-0.0093659614697353
23932,23932,reprocessed_2024-07-16-14-47-54.bag_644,217808.38403320312,-4.85615521242579,1.9122838054155409,0.0088823143870835,-0.043737820092699,0.0380777786597629,0.0030461826432854
23933,23933,reprocessed_2024-07-16-14-47-54.bag_644,217974.89916992188,-4.828565160676874,1.9408082192305187,0.0216179920470584,-0.0193330543870906,0.0502910387375947,0.0182560768282318
23934,23934,reprocessed_2024-07-16-14-47-54.bag_644,218074.89501953125,-4.8089578310141405,1.952094716559856,0.0340197043791281,-0.0181135803237953,0.0627401807683976,0.019467809598324
23935,23935,reprocessed_2024-07-16-14-47-54.bag_644,218241.78100585932,-4.771594197038041,1.9648323896119848,0.0464019898678927,0.0016273452042687,0.0678903473350166,0.039603000795633
23936,23936,reprocessed_2024-07-16-14-47-54.bag_644,218308.4001464844,-4.7297298722028245,1.964475552181028,0.0913111365081101,0.0067829955522364,0.1352312354960688,0.0498974133456872
23937,23937,reprocessed_2024-07-16-14-47-54.bag_644,218474.9072265625,-4.703251322056076,1.961652219668366,0.0960951201430019,0.0137156689374585,0.1365760248948944,0.0501389292035825
23938,23938,reprocessed_2024-07-16-14-47-54.bag_644,218574.92919921875,-4.683555114536887,1.9619837444245436,0.1155321157684291,0.0154926850742858,0.1446276489323529,0.0407688326258189
23939,23939,reprocessed_2024-07-16-14-47-54.bag_644,218741.79614257807,-4.662984689071436,1.952019083648139,0.1243270671536214,0.0112479993087405,0.1464947287451999,0.0329811668113665
23940,23940,reprocessed_2024-07-16-14-47-54.bag_644,218908.43408203125,-4.655622115107462,1.9484525287358565,0.1280677661513428,0.0166489443514184,0.1398547700833258,0.0377516124112668
23941,23941,reprocessed_2024-07-16-14-47-54.bag_644,219008.44116210932,-4.654779555748746,1.9382820792500297,0.1295661457318641,0.0136168352889735,0.1252637483436179,0.0398865293129426
23942,23942,reprocessed_2024-07-16-14-47-54.bag_644,219141.81518554688,-4.659610282543383,1.930828013185504,0.129029621345497,0.0095017463504856,0.1257992791815566,0.03596403651231
23943,23943,reprocessed_2024-07-16-14-47-54.bag_644,219308.44409179688,-4.657273937427419,1.920285677356361,0.1286513601141563,0.011094583309478,0.1179238984978791,0.022263747960941
23944,23944,reprocessed_2024-07-16-14-47-54.bag_644,219408.46606445312,-4.676412327418291,1.909732779736828,0.1149773964004421,0.0044739025995966,0.0918507557294121,0.0144250068658262
